((г. )|(г ))?Болгар(а)?
((г. )|(г ))?Бологое
((г. )|(г ))?Болотное
((г. )|(г ))?Болохово
((г. )|(г ))?Болхов(а)?
((г. )|(г ))?Большой Камен((ь)|(я))
((г. )|(г ))?Бор(а)?
((г. )|(г ))?Борзя
((г. )|(г ))?Борисоглебск(а)?
((г. )|(г ))?Боровичи
((г. )|(г ))?Боровск(а)?
((г. )|(г ))?Бородино
((г. )|(г ))?Братск(а)?
((г. )|(г ))?Бронницы
((г. )|(г ))?Брянск(а)?
((г. )|(г ))?Бугульма
((г. )|(г ))?Бугуруслан(а)?
((г. )|(г ))?Будённовск(а)?
((г. )|(г ))?Бузулук(а)?
((г. )|(г ))?Буинск(а)?
((г. )|(г ))?Буй
((г. )|(г ))?Буйнакск(а)?
((г. )|(г ))?Бутурлиновка
((г. )|(г ))?Валдай
((г. )|(г ))?Валуйки
((г. )|(г ))?Велиж(а)?
((г. )|(г ))?Великие Луки
((г. )|(г ))?Великий Новгород(а)?
((г. )|(г ))?Великий Устюг(а)?
((г. )|(г ))?Вельск(а)?
((г. )|(г ))?Венёв(а)?
((г. )|(г ))?Верещагино
((г. )|(г ))?Верея
((г. )|(г ))?Верхнеуральск(а)?
((г. )|(г ))?Верхний Тагил(а)?
((г. )|(г ))?Верхний Уфалей
((г. )|(г ))?Верхняя Пышма
((г. )|(г ))?Верхняя Салда
((г. )|(г ))?Верхняя Тура
((г. )|(г ))?Верхотурье
((г. )|(г ))?Верхоянск(а)?
((г. )|(г ))?Весьегонск(а)?
((г. )|(г ))?Ветлуга
((г. )|(г ))?Видное
((г. )|(г ))?Вилюйск(а)?
((г. )|(г ))?Вилючинск(а)?
((г. )|(г ))?Вихоревка
((г. )|(г ))?Вичуга
((г. )|(г ))?Владивосток(а)?
((г. )|(г ))?Владикавказ(а)?
((г. )|(г ))?Владимир(а)?
((г. )|(г ))?Волгоград(а)?
((г. )|(г ))?Волгодонск(а)?
((г. )|(г ))?Волгореченск(а)?
((г. )|(г ))?Волжск(а)?
((г. )|(г ))?Волжск((ий)|(ой))
((г. )|(г ))?Вологда
((г. )|(г ))?Володарск(а)?
((г. )|(г ))?Волоколамск(а)?
((г. )|(г ))?Волосово
((г. )|(г ))?Волхов(а)?
((г. )|(г ))?Волчанск(а)?
((г. )|(г ))?Вольск(а)?
((г. )|(г ))?Воркута
((г. )|(г ))?Воронеж(а)?
((г. )|(г ))?Ворсма
((г. )|(г ))?Воскресенск(а)?
((г. )|(г ))?Воткинск(а)?
((г. )|(г ))?Всеволожск(а)?
((г. )|(г ))?Вуктыл(а)?
((г. )|(г ))?Выборг(а)?
((г. )|(г ))?Выкса
((г. )|(г ))?Высоковск(а)?
((г. )|(г ))?Высоцк(а)?
((г. )|(г ))?Вытегра
((г. )|(г ))?Вышний Волочёк(а)?
((г. )|(г ))?Вяземск((ий)|(ой))
((г. )|(г ))?Вязники
((г. )|(г ))?Вязьма
((г. )|(г ))?Вятские Поляны
((г. )|(г ))?Гаврилов Посад(а)?
((г. )|(г ))?Гаврилов-Ям(а)?
((г. )|(г ))?Гагарин(а)?
((г. )|(г ))?Гаджиево
((г. )|(г ))?Гай
((г. )|(г ))?Галич(а)?
((г. )|(г ))?Гатчина
((г. )|(г ))?Гвардейск(а)?
((г. )|(г ))?Гдов(а)?
((г. )|(г ))?Геленджик(а)?
((г. )|(г ))?Георгиевск(а)?
((г. )|(г ))?Глазов(а)?
((г. )|(г ))?Горбатов(а)?
((г. )|(г ))?Горно-Алтайск(а)?
((г. )|(г ))?Горнозаводск(а)?
((г. )|(г ))?Горняк(а)?
((г. )|(г ))?Городец(а)?
((г. )|(г ))?Городище
((г. )|(г ))?Городовиковск(а)?
((г. )|(г ))?Гороховец(а)?
((г. )|(г ))?Горячий Ключ(а)?
((г. )|(г ))?Грайворон(а)?
((г. )|(г ))?Гремячинск(а)?
((г. )|(г ))?Грозный
((г. )|(г ))?Грязи
((г. )|(г ))?Грязовец(а)?
((г. )|(г ))?Губаха
((г. )|(г ))?Губкин(а)?
((г. )|(г ))?Губкинск((ий)|(ой))
((г. )|(г ))?Гудермес(а)?
((г. )|(г ))?Гуково
((г. )|(г ))?Гулькевичи
((г. )|(г ))?Гурьевск(а)?
((г. )|(г ))?Гусев(а)?
((г. )|(г ))?Гусиноозёрск(а)?
((г. )|(г ))?Гусь-Хрустальный
((г. )|(г ))?Давлеканово
((г. )|(г ))?Дагестанские Огни
((г. )|(г ))?Далматово
((г. )|(г ))?Дальнегорск(а)?
((г. )|(г ))?Дальнереченск(а)?
((г. )|(г ))?Данилов(а)?
((г. )|(г ))?Данков(а)?
((г. )|(г ))?Дегтярск(а)?
((г. )|(г ))?Дедовск(а)?
((г. )|(г ))?Демидов(а)?
((г. )|(г ))?Дербент(а)?
((г. )|(г ))?Десногорск(а)?
((г. )|(г ))?Дзержинск(а)?
((г. )|(г ))?Дзержинск((ий)|(ой))
((г. )|(г ))?Дивногорск(а)?
((г. )|(г ))?Дигора
((г. )|(г ))?Димитровград(а)?
((г. )|(г ))?Дмитриев-Льговск((ий)|(ой))
((г. )|(г ))?Дмитров(а)?
((г. )|(г ))?Дмитровск(а)?
((г. )|(г ))?Дно
((г. )|(г ))?Добрянка
((г. )|(г ))?Долгопрудный
((г. )|(г ))?Долинск(а)?
((г. )|(г ))?Домодедово
((г. )|(г ))?Донецк(а)?
((г. )|(г ))?Донской
((г. )|(г ))?Дорогобуж(а)?
((г. )|(г ))?Дрезна
((г. )|(г ))?Дубна
((г. )|(г ))?Дубовка
((г. )|(г ))?Дудинка
((г. )|(г ))?Духовщина
((г. )|(г ))?Дюртюли
((г. )|(г ))?Дятьково
((г. )|(г ))?Егорьевск(а)?
((г. )|(г ))?Ейск(а)?
((г. )|(г ))?Екатеринбург(а)?
((г. )|(г ))?Елабуга
((г. )|(г ))?Елец(а)?
((г. )|(г ))?Елизово
((г. )|(г ))?Ельня
((г. )|(г ))?Еманжелинск(а)?
((г. )|(г ))?Емва
((г. )|(г ))?Енисейск(а)?
((г. )|(г ))?Ермолино
((г. )|(г ))?Ершов(а)?
((г. )|(г ))?Ессентуки
((г. )|(г ))?Ефремов(а)?
((г. )|(г ))?Железноводск(а)?
((г. )|(г ))?Железногорск(а)?
((г. )|(г ))?Железногорск-Илимск((ий)|(ой))
((г. )|(г ))?Железнодорожный
((г. )|(г ))?Жердевка
((г. )|(г ))?Жигулёвск(а)?
((г. )|(г ))?Жиздра
((г. )|(г ))?Жирновск(а)?
((г. )|(г ))?Жуков(а)?
((г. )|(г ))?Жуковка
((г. )|(г ))?Жуковск((ий)|(ой))
((г. )|(г ))?Завитинск(а)?
((г. )|(г ))?Заводоуковск(а)?
((г. )|(г ))?Заволжск(а)?
((г. )|(г ))?Заволжье
((г. )|(г ))?Задонск(а)?
((г. )|(г ))?Заинск(а)?
((г. )|(г ))?Закаменск(а)?
((г. )|(г ))?Заозёрный
((г. )|(г ))?Заозёрск(а)?
((г. )|(г ))?Западная Двина
((г. )|(г ))?Заполярный
((г. )|(г ))?Зарайск(а)?
((г. )|(г ))?Заречный
((г. )|(г ))?Заринск(а)?
((г. )|(г ))?Звенигово
((г. )|(г ))?Звенигород(а)?
((г. )|(г ))?Зверево
((г. )|(г ))?Зеленогорск(а)?
((г. )|(г ))?Зеленоградск(а)?
((г. )|(г ))?Зеленодольск(а)?
((г. )|(г ))?Зеленокумск(а)?
((г. )|(г ))?Зерноград(а)?
((г. )|(г ))?Зея
((г. )|(г ))?Зима
((г. )|(г ))?Златоуст(а)?
((г. )|(г ))?Злынка
((г. )|(г ))?Змеиногорск(а)?
((г. )|(г ))?Знаменск(а)?
((г. )|(г ))?Зубцов(а)?
((г. )|(г ))?Зуевка
((г. )|(г ))?Ивангород(а)?
((г. )|(г ))?Иваново
((г. )|(г ))?Ивантеевка
((г. )|(г ))?Ивдел((ь)|(я))
((г. )|(г ))?Игарка
((г. )|(г ))?Ижевск(а)?
((г. )|(г ))?Избербаш(а)?
((г. )|(г ))?Изобильный
((г. )|(г ))?Иланск((ий)|(ой))
((г. )|(г ))?Инза
((г. )|(г ))?Инсар(а)?
((г. )|(г ))?Инта
((г. )|(г ))?Ипатово
((г. )|(г ))?Ирбит(а)?
((г. )|(г ))?Иркутск(а)?
((г. )|(г ))?Исилькул((ь)|(я))
((г. )|(г ))?Искитим(а)?
((г. )|(г ))?Истра
((г. )|(г ))?Ишим(а)?
((г. )|(г ))?Ишимбай
((г. )|(г ))?Йошкар-Ола
((г. )|(г ))?Кадников(а)?
((г. )|(г ))?Казан((ь)|(я))
((г. )|(г ))?Калач(а)?
((г. )|(г ))?Калач-на-Дону
((г. )|(г ))?Калачинск(а)?
((г. )|(г ))?Калининград(а)?
((г. )|(г ))?Калининск(а)?
((г. )|(г ))?Калтан(а)?
((г. )|(г ))?Калуга
((г. )|(г ))?Калязин(а)?
((г. )|(г ))?Камбарка
((г. )|(г ))?Каменка
((г. )|(г ))?Каменногорск(а)?
((г. )|(г ))?Каменск-Уральск((ий)|(ой))
((г. )|(г ))?Каменск-Шахтинск((ий)|(ой))
((г. )|(г ))?Камень-на-Оби
((г. )|(г ))?Камешково
((г. )|(г ))?Камызяк(а)?
((г. )|(г ))?Камышин(а)?
((г. )|(г ))?Камышлов(а)?
((г. )|(г ))?Канаш(а)?
((г. )|(г ))?Кандалакша
((г. )|(г ))?Канск(а)?
((г. )|(г ))?Карабаново
((г. )|(г ))?Карабаш(а)?
((г. )|(г ))?Карабулак(а)?
((г. )|(г ))?Карасук(а)?
((г. )|(г ))?Карачаевск(а)?
((г. )|(г ))?Карачев(а)?
((г. )|(г ))?Каргат(а)?
((г. )|(г ))?Каргопол((ь)|(я))
((г. )|(г ))?Карпинск(а)?
((г. )|(г ))?Карталы
((г. )|(г ))?Касимов(а)?
((г. )|(г ))?Касли
((г. )|(г ))?Каспийск(а)?
((г. )|(г ))?Катав-Ивановск(а)?
((г. )|(г ))?Катайск(а)?
((г. )|(г ))?Качканар(а)?
((г. )|(г ))?Кашин(а)?
((г. )|(г ))?Кашира
((г. )|(г ))?Кедровый
((г. )|(г ))?Кемерово
((г. )|(г ))?Кем((ь)|(я))
((г. )|(г ))?Кизел(а)?
((г. )|(г ))?Кизилюрт(а)?
((г. )|(г ))?Кизляр(а)?
((г. )|(г ))?Кимовск(а)?
((г. )|(г ))?Кимры
((г. )|(г ))?Кингисепп(а)?
((г. )|(г ))?Кинел((ь)|(я))
((г. )|(г ))?Кинешма
((г. )|(г ))?Киреевск(а)?
((г. )|(г ))?Киренск(а)?
((г. )|(г ))?Киржач(а)?
((г. )|(г ))?Кириллов(а)?
((г. )|(г ))?Кириши
((г. )|(г ))?Киров(а)?
((г. )|(г ))?Кировград(а)?
((г. )|(г ))?Кирово-Чепецк(а)?
((г. )|(г ))?Кировск(а)?
((г. )|(г ))?Кирс(а)?
((г. )|(г ))?Кирсанов(а)?
((г. )|(г ))?Киселёвск(а)?
((г. )|(г ))?Кисловодск(а)?
((г. )|(г ))?Климовск(а)?
((г. )|(г ))?Клин(а)?
((г. )|(г ))?Клинцы
((г. )|(г ))?Княгинино
((г. )|(г ))?Ковдор(а)?
((г. )|(г ))?Ковров(а)?
((г. )|(г ))?Ковылкино
((г. )|(г ))?Когалым(а)?
((г. )|(г ))?Кодинск(а)?
((г. )|(г ))?Козельск(а)?
((г. )|(г ))?Козловка
((г. )|(г ))?Козьмодемьянск(а)?
((г. )|(г ))?Кола
((г. )|(г ))?Кологрив(а)?
((г. )|(г ))?Коломна
((г. )|(г ))?Колпашево
((г. )|(г ))?Кольчугино
((г. )|(г ))?Коммунар(а)?
((г. )|(г ))?Комсомольск(а)?
((г. )|(г ))?Комсомольск-на-Амуре
((г. )|(г ))?Конаково
((г. )|(г ))?Кондопога
((г. )|(г ))?Кондрово
((г. )|(г ))?Константиновск(а)?
((г. )|(г ))?Копейск(а)?
((г. )|(г ))?Кораблино
((г. )|(г ))?Кореновск(а)?
((г. )|(г ))?Коркино
((г. )|(г ))?Королёв(а)?
((г. )|(г ))?Короча
((г. )|(г ))?Корсаков(а)?
((г. )|(г ))?Коряжма
((г. )|(г ))?Костерево
((г. )|(г ))?Костомукша
((г. )|(г ))?Кострома
((г. )|(г ))?Котельниково
((г. )|(г ))?Котельнич(а)?
((г. )|(г ))?Котлас(а)?
((г. )|(г ))?Котово
((г. )|(г ))?Котовск(а)?
((г. )|(г ))?Кохма
((г. )|(г ))?Красавино
((г. )|(г ))?Красноармейск(а)?
((г. )|(г ))?Красновишерск(а)?
((г. )|(г ))?Красногорск(а)?
((г. )|(г ))?Краснодар(а)?
((г. )|(г ))?Краснозаводск(а)?
((г. )|(г ))?Краснознаменск(а)?
((г. )|(г ))?Краснокаменск(а)?
((г. )|(г ))?Краснокамск(а)?
((г. )|(г ))?Краснослободск(а)?
((г. )|(г ))?Краснотурьинск(а)?
((г. )|(г ))?Красноуральск(а)?
((г. )|(г ))?Красноуфимск(а)?
((г. )|(г ))?Красноярск(а)?
((г. )|(г ))?Красный Кут(а)?
((г. )|(г ))?Красный Сулин(а)?
((г. )|(г ))?Красный Холм(а)?
((г. )|(г ))?Кремёнки
((г. )|(г ))?Кропоткин(а)?
((г. )|(г ))?Крымск(а)?
((г. )|(г ))?Кстово
((г. )|(г ))?Кувандык(а)?
((г. )|(г ))?Кувшиново
((г. )|(г ))?Кудымкар(а)?
((г. )|(г ))?Кузнецк(а)?
((г. )|(г ))?Куйбышев(а)?
((г. )|(г ))?Кулебаки
((г. )|(г ))?Кумертау
((г. )|(г ))?Кунгур(а)?
((г. )|(г ))?Купино
((г. )|(г ))?Курган(а)?
((г. )|(г ))?Курганинск(а)?
((г. )|(г ))?Курильск(а)?
((г. )|(г ))?Курлово
((г. )|(г ))?Куровское
((г. )|(г ))?Курск(а)?
((г. )|(г ))?Куртамыш(а)?
((г. )|(г ))?Курчатов(а)?
((г. )|(г ))?Куса
((г. )|(г ))?Кушва
((г. )|(г ))?Кызыл(а)?
((г. )|(г ))?Кыштым(а)?
((г. )|(г ))?Кяхта
((г. )|(г ))?Лабинск(а)?
((г. )|(г ))?Лабытнанги
((г. )|(г ))?Лаган((ь)|(я))
((г. )|(г ))?Ладушкин(а)?
((г. )|(г ))?Лакинск(а)?
((г. )|(г ))?Лангепас(а)?
((г. )|(г ))?Лахденпохья
((г. )|(г ))?Лебедян((ь)|(я))
((г. )|(г ))?Лениногорск(а)?
((г. )|(г ))?Ленинск(а)?
((г. )|(г ))?Ленинск-Кузнецк((ий)|(ой))
((г. )|(г ))?Ленск(а)?
((г. )|(г ))?Лермонтов(а)?
((г. )|(г ))?Лесной
((г. )|(г ))?Лесозаводск(а)?
((г. )|(г ))?Лесосибирск(а)?
((г. )|(г ))?Ливны
((г. )|(г ))?Ликино-Дулёво
((г. )|(г ))?Липецк(а)?
((г. )|(г ))?Липки
((г. )|(г ))?Лиски
((г. )|(г ))?Лихославл((ь)|(я))
((г. )|(г ))?Лобня
((г. )|(г ))?Лодейное Поле
((г. )|(г ))?Лосино-Петровск((ий)|(ой))
((г. )|(г ))?Луга
((г. )|(г ))?Луза
((г. )|(г ))?Лукоянов(а)?
((г. )|(г ))?Луховицы
((г. )|(г ))?Лысково
((г. )|(г ))?Лысьва
((г. )|(г ))?Лыткарино
((г. )|(г ))?Льгов(а)?
((г. )|(г ))?Любан((ь)|(я))
((г. )|(г ))?Люберцы
((г. )|(г ))?Любим(а)?
((г. )|(г ))?Людиново
((г. )|(г ))?Лянтор(а)?
((г. )|(г ))?Магадан(а)?
((г. )|(г ))?Магас(а)?
((г. )|(г ))?Магнитогорск(а)?
((г. )|(г ))?Майкоп(а)?
((г. )|(г ))?Майск((ий)|(ой))
((г. )|(г ))?Макаров(а)?
((г. )|(г ))?Макарьев(а)?
((г. )|(г ))?Макушино
((г. )|(г ))?Малая Вишера
((г. )|(г ))?Малгобек(а)?
((г. )|(г ))?Малмыж(а)?
((г. )|(г ))?Малоархангельск(а)?
((г. )|(г ))?Малоярославец(а)?
((г. )|(г ))?Мамадыш(а)?
((г. )|(г ))?Мамоново
((г. )|(г ))?Мантурово
((г. )|(г ))?Мариинск(а)?
((г. )|(г ))?Мариинский Посад(а)?
((г. )|(г ))?Маркс(а)?
((г. )|(г ))?Махачкала
((г. )|(г ))?Мглин(а)?
((г. )|(г ))?Мегион(а)?
((г. )|(г ))?Медвежьегорск(а)?
((г. )|(г ))?Медногорск(а)?
((г. )|(г ))?Медын((ь)|(я))
((г. )|(г ))?Межгорье
((г. )|(г ))?Междуреченск(а)?
((г. )|(г ))?Мезен((ь)|(я))
((г. )|(г ))?Меленки
((г. )|(г ))?Мелеуз(а)?
((г. )|(г ))?Менделеевск(а)?
((г. )|(г ))?Мензелинск(а)?
((г. )|(г ))?Мещовск(а)?
((г. )|(г ))?Миасс(а)?
((г. )|(г ))?Микун((ь)|(я))
((г. )|(г ))?Миллерово
((г. )|(г ))?Минеральные Воды
((г. )|(г ))?Минусинск(а)?
((г. )|(г ))?Миньяр(а)?
((г. )|(г ))?Мирный
((г. )|(г ))?Михайлов(а)?
((г. )|(г ))?Михайловка
((г. )|(г ))?Михайловск(а)?
((г. )|(г ))?Мичуринск(а)?
((г. )|(г ))?Могоча
((г. )|(г ))?Можайск(а)?
((г. )|(г ))?Можга
((г. )|(г ))?Моздок(а)?
((г. )|(г ))?Мончегорск(а)?
((г. )|(г ))?Морозовск(а)?
((г. )|(г ))?Моршанск(а)?
((г. )|(г ))?Мосальск(а)?
((г. )|(г ))?Москва
((г. )|(г ))?Муравленко
((г. )|(г ))?Мураши
((г. )|(г ))?Мурманск(а)?
((г. )|(г ))?Муром(а)?
((г. )|(г ))?Мценск(а)?
((г. )|(г ))?Мыски
((г. )|(г ))?Мытищи
((г. )|(г ))?Мышкин(а)?
((г. )|(г ))?Набережные Челны
((г. )|(г ))?Навашино
((г. )|(г ))?Наволоки
((г. )|(г ))?Надым(а)?
((г. )|(г ))?Назарово
((г. )|(г ))?Назран((ь)|(я))
((г. )|(г ))?Называевск(а)?
((г. )|(г ))?Нальчик(а)?
((г. )|(г ))?Нариманов(а)?
((г. )|(г ))?Наро-Фоминск(а)?
((г. )|(г ))?Нарткала
((г. )|(г ))?Нарьян-Мар(а)?
((г. )|(г ))?Находка
((г. )|(г ))?Невел((ь)|(я))
((г. )|(г ))?Невельск(а)?
((г. )|(г ))?Невинномысск(а)?
((г. )|(г ))?Невьянск(а)?
((г. )|(г ))?Нелидово
((г. )|(г ))?Неман(а)?
((г. )|(г ))?Нерехта
((г. )|(г ))?Нерчинск(а)?
((г. )|(г ))?Нерюнгри
((г. )|(г ))?Нестеров(а)?
((г. )|(г ))?Нефтегорск(а)?
((г. )|(г ))?Нефтекамск(а)?
((г. )|(г ))?Нефтекумск(а)?
((г. )|(г ))?Нефтеюганск(а)?
((г. )|(г ))?Нея
((г. )|(г ))?Нижневартовск(а)?
((г. )|(г ))?Нижнекамск(а)?
((г. )|(г ))?Нижнеудинск(а)?
((г. )|(г ))?Нижние Серги
((г. )|(г ))?Нижний Ломов(а)?
((г. )|(г ))?Нижний Новгород(а)?
((г. )|(г ))?Нижний Тагил(а)?
((г. )|(г ))?Нижняя Салда
((г. )|(г ))?Нижняя Тура
((г. )|(г ))?Николаевск(а)?
((г. )|(г ))?Николаевск-на-Амуре
((г. )|(г ))?Никольск(а)?
((г. )|(г ))?Никольское
((г. )|(г ))?Новая Ладога
((г. )|(г ))?Новая Ляля
((г. )|(г ))?Новоалександровск(а)?
((г. )|(г ))?Новоалтайск(а)?
((г. )|(г ))?Новоаннинск((ий)|(ой))
((г. )|(г ))?Нововоронеж(а)?
((г. )|(г ))?Новодвинск(а)?
((г. )|(г ))?Новозыбков(а)?
((г. )|(г ))?Новокубанск(а)?
((г. )|(г ))?Новокузнецк(а)?
((г. )|(г ))?Новокуйбышевск(а)?
((г. )|(г ))?Новомичуринск(а)?
((г. )|(г ))?Новомосковск(а)?
((г. )|(г ))?Новопавловск(а)?
((г. )|(г ))?Новоржев(а)?
((г. )|(г ))?Новороссийск(а)?
((г. )|(г ))?Новосибирск(а)?
((г. )|(г ))?Новосил((ь)|(я))
((г. )|(г ))?Новосокольники
((г. )|(г ))?Новотроицк(а)?
((г. )|(г ))?Новоузенск(а)?
((г. )|(г ))?Новоульяновск(а)?
((г. )|(г ))?Новоуральск(а)?
((г. )|(г ))?Новохопёрск(а)?
((г. )|(г ))?Новочебоксарск(а)?
((г. )|(г ))?Новочеркасск(а)?
((г. )|(г ))?Новошахтинск(а)?
((г. )|(г ))?Новый Оскол(а)?
((г. )|(г ))?Новый Уренгой
((г. )|(г ))?Ногинск(а)?
((г. )|(г ))?Нолинск(а)?
((г. )|(г ))?Норильск(а)?
((г. )|(г ))?Ноябрьск(а)?
((г. )|(г ))?Нурлат(а)?
((г. )|(г ))?Нытва
((г. )|(г ))?Нюрба
((г. )|(г ))?Няган((ь)|(я))
((г. )|(г ))?Нязепетровск(а)?
((г. )|(г ))?Няндома
((г. )|(г ))?Облучье
((г. )|(г ))?Обнинск(а)?
((г. )|(г ))?Обоян((ь)|(я))
((г. )|(г ))?Об((ь)|(я))
((г. )|(г ))?Одинцово
((г. )|(г ))?Ожерелье
((г. )|(г ))?Озёрск(а)?
((г. )|(г ))?Озёры
((г. )|(г ))?Октябрьск(а)?
((г. )|(г ))?Октябрьск((ий)|(ой))
((г. )|(г ))?Окуловка
((г. )|(г ))?Олёкминск(а)?
((г. )|(г ))?Оленегорск(а)?
((г. )|(г ))?Олонец(а)?
((г. )|(г ))?Омск(а)?
((г. )|(г ))?Омутнинск(а)?
((г. )|(г ))?Онега
((г. )|(г ))?Опочка
((г. )|(г ))?Орёл(а)?
((г. )|(г ))?Оренбург(а)?
((г. )|(г ))?Орехово-Зуево
((г. )|(г ))?Орлов(а)?
((г. )|(г ))?Орск(а)?
((г. )|(г ))?Оса
((г. )|(г ))?Осинники
((г. )|(г ))?Осташков(а)?
((г. )|(г ))?Остров(а)?
((г. )|(г ))?Островной
((г. )|(г ))?Острогожск(а)?
((г. )|(г ))?Отрадное
((г. )|(г ))?Отрадный
((г. )|(г ))?Оха
((г. )|(г ))?Оханск(а)?
((г. )|(г ))?Очёр(а)?
((г. )|(г ))?Павлово
((г. )|(г ))?Павловск(а)?
((г. )|(г ))?Павловский Посад(а)?
((г. )|(г ))?Палласовка
((г. )|(г ))?Партизанск(а)?
((г. )|(г ))?Певек(а)?
((г. )|(г ))?Пенза
((г. )|(г ))?Первомайск(а)?
((г. )|(г ))?Первоуральск(а)?
((г. )|(г ))?Перевоз(а)?
((г. )|(г ))?Пересвет(а)?
((г. )|(г ))?Переславль-Залесск((ий)|(ой))
((г. )|(г ))?Перм((ь)|(я))
((г. )|(г ))?Пестово
((г. )|(г ))?Петров Вал(а)?
((г. )|(г ))?Петровск(а)?
((г. )|(г ))?Петровск-Забайкальск((ий)|(ой))
((г. )|(г ))?Петрозаводск(а)?
((г. )|(г ))?Петропавловск-Камчатск((ий)|(ой))
((г. )|(г ))?Петухово
((г. )|(г ))?Петушки
((г. )|(г ))?Печора
((г. )|(г ))?Печоры
((г. )|(г ))?Пикалёво
((г. )|(г ))?Пионерск((ий)|(ой))
((г. )|(г ))?Питкяранта
((г. )|(г ))?Плёс(а)?
((г. )|(г ))?Плавск(а)?
((г. )|(г ))?Пласт(а)?
((г. )|(г ))?Поворино
((г. )|(г ))?Подольск(а)?
((г. )|(г ))?Подпорожье
((г. )|(г ))?Покачи
((г. )|(г ))?Покров(а)?
((г. )|(г ))?Покровск(а)?
((г. )|(г ))?Полевской
